관서명,주소,홈페이지,위도,경도
광주북부경찰서,광주 북구 서하로 172,"
https://www.gjpolice.go.kr/bb
",35.1862488413277,126.898741068146
광주서부경찰서,광주 서구 상무공원로 71,"
https://www.gjpolice.go.kr/sb
",35.1507655171155,126.842086932829
대전광역시경찰청,대전시 서구 둔산중로 77 ,"
https://www.djpolice.go.kr
",36.3549502062303,127.386297091276
대전유성경찰서,대전광역시 유성구 북유성대로 112 ,"
https://www.djpolice.go.kr/djys
",36.3787828301561,127.325415976812
대전동부경찰서,대전시 동구 충무로 222,"
https://www.djpolice.go.kr/djdb/
",36.3217220616265,127.440828341064
대전둔산경찰서,대전시 서구 한밭대로 733 ,"
https://www.djpolice.go.kr/djds/
",36.3583366326291,127.380230016353
대전대덕경찰서,대전시 대덕구 계족로 670,"
https://www.djpolice.go.kr/djdd/
",36.371185192036,127.429706090885
대전서부경찰서,대전시 서구 복수서로 47 ,"
https://www.djpolice.go.kr/djsb/
",36.3090447338597,127.373458846364
대전중부경찰서,대전시 중구 중앙로 112 ,"
https://www.djpolice.go.kr/djjb/
",36.3267091472127,127.422546039516
울산광역시경찰청,울산시 중구 성안로 112,"
https://www.uspolice.go.kr/
",35.5712332772399,129.315350172434
울산남부경찰서,울산시 남구 삼산로 35번길 25,"
https://www.uspolice.go.kr/nambu/
",35.5355402908795,129.310621129358
울산동부경찰서,울산시 동구 진성4길 11,"
https://www.uspolice.go.kr/dongbu/
",35.5085444075226,129.428337526852
울산울주경찰서,울산시 울주군 범서읍 점촌6길 6,"
https://www.uspolice.go.kr/ulju/
",35.5695601042757,129.24282605091
울산중부경찰서,울산시 중구 번영로 620,"
https://www.uspolice.go.kr/jungbu/
",35.5698290385162,129.349216453009
울산북부경찰서,울산시 북구 화동로 67,"
https://www.uspolice.go.kr/bukbu
",35.5971463191954,129.370556764505
경기도남부경찰청,경기도 수원시 장안구 창룡대로 223 ,"
https://www.ggpolice.go.kr
",37.2946898810341,127.033670481624
과천경찰서,경기도 과천시 통영로 20 ,"
https://www.ggpolice.go.kr/gc
",37.4293578081577,126.989986631805
광명경찰서,경기도 광명시 디지털로 5  ,"
https://www.ggpolice.go.kr/gm/
",37.4741510608724,126.86780378638
광주경찰서,경기도 광주시 포돌이로 135,"
https://www.ggpolice.go.kr/gj
",37.408822309355,127.239490239743
군포경찰서,경기도 군포시 산본로324번길 16  ,"
https://www.ggpolice.go.kr/gunpo
",37.3605595354479,126.937076938103
김포경찰서,경기도 김포시 태장로795번길 65 ,"
https://www.ggpolice.go.kr/gimpo
",37.6375486172189,126.681065378113
부천소사경찰서,경기도 부천시 부광로 214,"
https://www.ggpolice.go.kr/bcss
",37.4687230174099,126.824181360734
부천원미경찰서,경기도 부천시 원미구 조마루로311번길 84,"
https://www.ggpolice.go.kr/bcym
",37.5024631336155,126.777336896647
분당경찰서,경기도 성남시 분당구 정자일로 165  ,"
https://www.ggpolice.go.kr/bd
",37.365305160336,127.105449798689
성남수정경찰서,경기도 성남시 수정구 성남대로 1259 ,"
https://www.ggpolice.go.kr/snsj
",37.4422865283645,127.126662332587
성남중원경찰서,경기도 성남시 중원구 금빛로2번길 10  ,"
https://www.ggpolice.go.kr/snjw
",37.4426637336523,127.170370787385
수원남부경찰서,경기도 수원시 영통구 매봉로 52,"
https://www.ggpolice.go.kr/swnb
",37.2721043390665,127.054492051642
수원중부경찰서,경기도 수원시 장안구 정자천로 199 ,"
https://www.ggpolice.go.kr/swjb
",37.2979319496338,126.99631718583
수원서부경찰서,경기도 수원시 권선구 서부로 1673,"
https://www.ggpolice.go.kr/swsb
",37.2587398262097,126.97226385575
시흥경찰서,경기도 시흥시 황고개로 513 ,"
https://www.ggpolice.go.kr/sh
",37.3767854947077,126.788108897564
안산단원경찰서,경기도 안산시 단원구 화랑로 373 ,"
https://www.ggpolice.go.kr/ansan/
",37.3219495259192,126.829563513914
안산상록경찰서,경기도 안산시 상록구 차돌배기로 10 ,"
https://www.ggpolice.go.kr/assn
",37.2991958287487,126.845188207256
안성경찰서,경기도 안성시 알미산로 140 ,"
https://www.ggpolice.go.kr/as
",37.0004924108258,127.249658873898
